,player_id,season,week,player_display_name,position,True rushing_yards,Projected rushing_yards,Average rushing_yards,STD rushing_yards,True rushing_tds,Projected rushing_tds,Average rushing_tds,STD rushing_tds,True rushing_fumbles_lost,Projected rushing_fumbles_lost,Average rushing_fumbles_lost,STD rushing_fumbles_lost,True receiving_yards,Projected receiving_yards,Average receiving_yards,STD receiving_yards,True receiving_tds,Projected receiving_tds,Average receiving_tds,STD receiving_tds,True receptions,Projected receptions,Average receptions,STD receptions,True receiving_fumbles_lost,Projected receiving_fumbles_lost,Average receiving_fumbles_lost,STD receiving_fumbles_lost,True passing_yards,Projected passing_yards,Average passing_yards,STD passing_yards,True passing_tds,Projected passing_tds,Average passing_tds,STD passing_tds,True passing_interceptions,Projected passing_interceptions,Average passing_interceptions,STD passing_interceptions
866816,00-0038794,2024,10,Jaleel McLaughlin,RB,12,24.092697406142037,23.11111111111111,16.10585895910111,0,0.133481001850302,0.1111111111111111,0.32338083338177726,0,0.0243812476500408,0.0,0.0,0,12.995487931877276,5.222222222222222,5.775766366828129,0,0.1653198119936152,0.2222222222222222,0.4277926319464986,0,1.731846508188068,1.7777777777777777,1.5924659219017216,0.0,-0.0049836272180783445,0.1111111111111111,0.32338083338177726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
866944,00-0038821,2024,10,Rakim Jarrett,WR,0,0.253749384163374,0.0,0.0,0,-0.0028164713633197225,0.0,0.0,0,0.004562096120961144,0.0,0.0,10,24.646788731783666,33.5,34.64823227814083,0,0.12365757454560276,0.0,0.0,2,1.7137074545748008,2.0,1.4142135623730951,0.0,0.01242242086173021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
866945,00-0038824,2024,10,Ryan Miller,WR,0,2.6844528360671562,0.0,0.0,0,0.009247720865743977,0.0,0.0,0,0.0040736152201577384,0.0,0.0,11,23.15991801774723,19.666666666666668,19.008769905844336,0,0.1916572201691002,0.3333333333333333,0.5773502691896258,1,2.0263384188603975,1.6666666666666667,1.1547005383792517,0.0,0.01333108025389381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
866946,00-0038933,2024,10,Dalton Kincaid,TE,0,0.6471272172745053,0.0,0.0,0,0.016144506449819955,0.0,0.0,0,0.004110685245312152,0.0,0.0,24,46.75113847324711,36.888888888888886,12.742099949031598,0,0.26462225970663805,0.2222222222222222,0.44095855184409843,2,4.091745022793694,3.5555555555555554,1.509230856356236,0.0,0.024627425496584174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
866947,00-0038935,2024,10,Brenton Strange,TE,0,-0.18285559488880132,0.0,0.0,0,-0.00926852999721052,0.0,0.0,0,0.0048563762563818644,0.0,0.0,25,29.924496966214708,31.666666666666668,24.04717585635924,0,0.1916844319379473,0.3333333333333333,0.5163977794943222,2,2.7313068362887027,3.0,1.4142135623730951,0.0,0.017936585245436162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
866948,00-0038938,2024,10,Jalin Hyatt,WR,0,1.0183732448593155,0.0,0.0,0,0.013807402619284613,0.0,0.0,0,0.0012930345287830922,0.0,0.0,39,14.392860581072725,1.2,2.6832815729997477,0,0.08975861587220667,0.0,0.0,4,0.9489423285710792,0.2,0.4472135954999579,0.0,-0.003736541712455889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
866949,00-0038951,2024,10,Sean Tucker,RB,0,14.733572089934299,20.666666666666668,42.90619042132018,0,0.09402415624764765,0.1111111111111111,0.32338083338177726,0,0.017901978829620545,0.0,0.0,0,10.332977846646008,10.777777777777779,17.312204316627437,0,0.054457083469474435,0.1111111111111111,0.32338083338177726,0,1.137893833735422,0.7777777777777778,0.9428090415820632,0.0,0.01024777124408932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
867077,00-0038976,2024,10,Marvin Mims Jr.,WR,17,0.3991360973681157,1.8888888888888888,5.4443572293729625,0,-0.004723091399873008,0.0,0.0,0,0.006332641983656122,0.0,0.0,13,15.840781602379426,6.222222222222222,5.7400973814664455,0,0.07934467260503267,0.0,0.0,4,1.3843246519412604,0.7777777777777778,0.6405126152203485,0.0,0.006094640332269599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
869264,00-0038977,2024,10,Tank Dell,WR,-6,4.792540464235074,3.75,8.40238061504,0,0.021199615789946655,0.0,0.0,0,0.017020398734733395,0.0,0.0,39,57.68440682346383,44.375,39.14737113353419,0,0.3861293350289429,0.25,0.4472135954999579,5,4.09997145597533,3.75,2.294921930407801,0.0,0.015341276556309768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
869392,00-0038994,2024,10,Jordan Addison,WR,4,3.5045531866138884,2.6666666666666665,4.179314138308661,0,0.03752401531948392,0.16666666666666666,0.408248290463863,0,0.0019891254012299048,0.0,0.0,25,42.481301194194955,45.5,19.42935922772545,0,0.2611017203725697,0.3333333333333333,0.5163977794943223,2,3.0899588629514554,3.1666666666666665,0.9831920802501751,0.0,0.013365354157324396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
869393,00-0038997,2024,10,Josh Downs,WR,0,3.9656973564806357,1.2105263157894737,4.171050325603066,0,0.000751987181189559,0.0,0.0,0,0.0077095960267574044,0.0,0.0,72,61.77229682146458,56.0,33.64850995545304,0,0.3514616476270981,0.42105263157894735,0.5072572735017881,7,4.703656966077871,5.473684210526316,2.8551789407365926,0.0,0.032447827874484976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
869521,00-0039021,2024,10,Roschon Johnson,RB,-4,18.080136256663156,18.0,10.256705123966467,0,0.2618391927781798,0.6666666666666666,0.816496580927726,0,0.03350357766954581,0.0,0.0,5,11.67951029995521,10.833333333333334,14.204459393678686,0,0.06447016809605925,0.0,0.0,1,1.3366372505599298,1.3333333333333333,1.632993161855452,0.0,0.00555004320848633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
869522,00-0039032,2024,10,Tyjae Spears,RB,47,28.07928871570305,22.8,10.962562555250381,0,0.22777976920880003,0.2,0.4216370213557839,0,0.02980245226451561,0.0,0.0,4,9.646034830119337,15.2,21.096603202095512,0,0.04887834151982344,0.0,0.0,3,1.3746850492130545,2.4,1.577621275493231,0.0,0.008743098964232756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
869650,00-0039040,2024,10,De'Von Achane,RB,37,51.73952325826808,52.5,33.66105563803172,0,0.34627705813451004,0.25,0.4472135954999579,0,0.049277464952181285,0.0,0.0,15,39.96340430290053,37.75,28.391313225468572,0,0.3738881183714834,0.375,0.5,5,4.840000058845991,4.625,2.5787593916455256,0.0,0.027409396612270685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
869778,00-0039041,2024,10,Elijah Higgins,TE,0,0.6212206618461931,0.0,0.0,0,0.007865938238132301,0.0,0.0,0,0.002120706682308047,0.0,0.0,13,16.22702698167304,11.444444444444445,10.513219191940106,0,0.08884378785371805,0.2222222222222222,0.4409585518440985,2,1.473253636826934,1.3333333333333333,0.7071067811865475,0.0,0.007367931437146188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
869779,00-0039052,2024,10,Trey Palmer,WR,0,0.37351838800945636,0.0,0.0,0,-0.0018998366566478908,0.0,0.0,0,0.004912870878484811,0.0,0.0,0,29.490754488059633,19.058823529411764,12.391885390424322,0,0.13088245728320966,0.11764705882352941,0.3321055820775357,0,2.0938798959514227,1.3529411764705883,0.9963167462326071,0.0,0.014046863898814557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
871966,00-0039064,2024,10,Zay Flowers,WR,0,2.0132726013874187,5.222222222222222,6.907417628944524,0,0.0005535968475186004,0.0,0.0,0,-0.0027521715598369453,0.0,0.0,34,98.28248887254134,72.66666666666667,50.69632774727202,0,0.47591700092402156,0.3333333333333333,0.6859943405700354,4,6.1765724769395085,5.111111111111111,2.7629670515778098,0.0,0.016515185542143165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
872094,00-0039065,2024,10,Sam LaPorta,TE,0,0.39167228829679424,0.0,0.0,0,-0.00517053303830578,0.0,0.0,0,0.006009970877265682,0.0,0.0,66,35.27272443118502,37.5,14.47164715671894,1,0.28907405710893685,0.25,0.4629100498862757,3,2.883013981711386,2.75,1.7525491637693282,0.0,0.01675022805684038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
872095,00-0039074,2024,10,Davis Allen,TE,0,0.02036477780997359,0.0,0.0,0,-0.004026729527579473,0.0,0.0,0,0.003526450325996409,0.0,0.0,34,10.235773078490817,1.6666666666666667,2.8867513459481287,0,0.04475955024881692,0.0,0.0,5,1.0012671124737522,0.3333333333333333,0.5773502691896258,0.0,0.007041264618395693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
872096,00-0039075,2024,10,Puka Nacua,WR,0,3.951314765234887,4.0,3.605551275463989,0,0.015481078265222638,0.0,0.0,0,0.004770937538174714,0.0,0.0,98,43.85721059315782,50.666666666666664,49.399730093729595,0,0.21269802384620085,0.0,0.0,9,3.4395987997844273,4.0,3.0,0.0,0.013554453666156152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
872097,00-0039139,2024,10,Jahmyr Gibbs,RB,71,56.03653032787648,82.0,28.324648528899957,0,0.46551238586851207,0.875,0.8345229603962803,0,0.04860189229514167,0.0,0.0,37,20.830775225795932,20.625,14.706048318391217,0,0.0893752433941419,0.125,0.3535533905932738,2,2.3394381950943415,2.5,2.449489742783178,0.0,0.011985933540544098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
872098,00-0039150,2024,10,Bryce Young,QB,30,6.93285776829153,6.833333333333333,4.020779360604939,0,0.05069587142140371,0.16666666666666666,0.408248290463863,0,0.004914352308702793,0.0,0.0,0,4.513666542366014,0.0,0.0,0,0.03465048830151271,0.0,0.0,0,0.45389612019305603,0.0,0.0,0.0,0.001985723897461926,0.0,0.0,126.0,136.16815395933514,115.66666666666667,84.26308009245014,1.0,0.7453261830274412,0.5,0.8366600265340756,0.0,0.5836349352042541,1.0,0.8944271909999159
872102,00-0039152,2024,10,Will Levis,QB,41,13.235352186969406,21.2,14.889593681494468,0,0.06411756080606706,0.0,0.0,0,0.020267606015744587,0.0,0.0,0,1.617657916212945,0.0,0.0,0,0.0063389491166958856,0.0,0.0,0,0.15045559810489828,0.0,0.0,0.0,0.005052346164037461,0.0,0.0,175.0,83.8448589398627,139.8,90.17039425443365,2.0,0.19553031532106724,1.0,0.7071067811865476,0.0,0.7813443089942578,1.4,0.5477225575051661
872106,00-0039163,2024,10,C.J. Stroud,QB,5,17.521073316850803,15.88888888888889,19.52846924649014,0,0.1189590416680862,0.0,0.0,0,0.14086490590477713,0.1111111111111111,0.32338083338177726,0,5.9289860275640365,0.0,0.0,0,0.030917164901548763,0.0,0.0,0,0.5788797635033676,0.0,0.0,0.0,0.00485666049295312,0.0,0.0,232.0,225.3756075191654,237.66666666666666,79.65864673718728,1.0,1.4421707051336656,1.2222222222222223,0.97182531580755,2.0,0.8553685961273066,0.4444444444444444,0.726483157256779
872110,00-0039236,2024,10,Johnny Wilson,WR,0,0.4415857579566804,0.0,0.0,0,0.0018077201068472382,0.0,0.0,0,0.001539092578964514,0.0,0.0,5,11.41929125780514,1.8,4.024922359499621,1,0.06539054872068621,0.0,0.0,1,0.9445013102305644,0.2,0.447213595499958,0.0,0.003464759806607874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
872111,00-0039325,2024,10,Carson Steele,RB,3,12.474631899941373,18.625,21.847578050362163,0,0.05317560025011652,0.0,0.0,0,0.014821616982385707,0.25,0.447213595499958,0,7.926762148877604,1.25,2.7202941017470885,0,0.040275680671877076,0.0,0.0,0,0.8886850659018066,0.375,0.49999999999999994,0.0,0.002655028342321595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
872239,00-0039337,2024,10,Malik Nabers,WR,-2,1.6338638312338958,0.0,2.309401076758503,0,0.018205419294255502,0.0,0.0,0,0.0064639162937456165,0.0,0.0,50,80.34542792681415,79.57142857142857,30.756338874326072,0,0.40655360682116976,0.42857142857142855,0.7867957924694432,6,6.668158281551509,7.857142857142857,2.7945525240230875,0.0,0.025315509630517624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
872240,00-0039342,2024,10,Xavier Legette,WR,0,3.494853593560099,2.75,3.9910614413425693,0,0.018699811972237794,0.0,0.0,0,0.005008923509948027,0.0,0.0,40,36.19415771052718,30.5,19.8206241793023,0,0.35688600712133717,0.5,0.5345224838248488,3,3.1104223562859272,3.25,1.5811388300841898,0.0,0.01222229320045242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
872241,00-0039355,2024,10,Luke McCaffrey,WR,0,0.3195664663871369,0.0,0.0,0,0.003980984065072982,0.0,0.0,0,0.005432619511041769,0.0,0.0,23,18.249334371972672,18.5,13.751363568752009,0,0.09699534007731549,0.0,0.0,1,1.76502709350933,2.0,1.0954451150103324,0.0,0.009860644648165634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
872242,00-0039356,2024,10,Ja'Tavion Sanders,TE,0,0.4223110520647726,0.0,0.0,0,0.006783010565842372,0.0,0.0,0,-0.0003735940409782569,0.0,0.0,8,35.78458586252941,27.22222222222222,30.772462437127846,1,0.1451169410905736,0.0,0.0,2,3.0808874471707677,2.6666666666666665,1.9999999999999998,0.0,0.013794260894262455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
872243,00-0039359,2024,10,Cade Stover,TE,0,0.8552830296801712,0.0,0.0,0,-0.0026852851853894633,0.0,0.0,0,0.00660840681091945,0.0,0.0,2,12.654373783816249,10.625,10.50085030570654,0,0.06452773097599863,0.0,0.0,1,1.1816211928667812,0.875,0.8345229603962802,0.0,0.008934017445086642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
872244,00-0039361,2024,10,Bucky Irving,RB,73,30.14065451412384,46.55555555555556,20.75125006077868,1,0.17639782241820623,0.3333333333333333,0.48507125007266594,0,0.034145513120734314,0.1111111111111111,0.32338083338177726,14,22.34542529831003,19.333333333333332,16.80336100833612,0,0.08184689864079966,0.0,0.0,3,3.2375386182148818,2.5555555555555554,1.8856180831641267,0.0,0.019449424747366453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
872245,00-0039363,2024,10,Isaac Guerendo,RB,0,30.046716680563037,28.375,39.045059439917196,0,0.2292023157007809,0.125,0.3415650255319866,0,0.016368635426652935,0.0,0.0,0,11.909493793714974,2.75,5.813776741499453,0,0.054444990619150174,0.0,0.0,0,1.522340497162319,0.5,1.0327955589886444,0.0,0.005156683124585751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
872373,00-0039364,2024,10,Sione Vaki,RB,0,0.04516794043496297,1.25,2.5,0,-0.015083977740516438,0.0,0.0,0,0.002433913483083255,0.0,0.0,0,5.805171413859412,4.25,8.5,0,0.03490402194013863,0.0,0.0,0,0.4071234171270015,0.25,0.5,0.0,0.004068974442970378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
872374,00-0039365,2024,10,Jacob Cowing,WR,0,-0.14672672070082982,0.0,0.0,0,-0.00010773352976804762,0.0,0.0,0,-0.0031681045498375554,0.0,0.0,0,16.36912579503453,7.142857142857143,18.15682598006407,0,0.07053760624765262,0.0,0.0,0,1.0803948804976105,0.2857142857142857,0.7262730392025628,0.0,0.0038759274385449178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
872502,00-0039373,2024,10,Audric Estimé,RB,53,13.346069517392944,19.0,12.668859459319927,0,0.05949870701610134,0.0,0.0,0,0.0623365756616172,0.2,0.447213595499958,0,2.6467694535328476,0.0,0.0,0,0.012902437988533771,0.0,0.0,0,0.25893716805151024,0.0,0.0,0.0,0.002907326782740619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
872503,00-0039384,2024,10,Tyrone Tracy Jr.,RB,103,65.89312218272987,44.6,50.689413753432454,1,0.34354218798231095,0.2,0.408248290463863,1,0.0473912636452328,0.0,0.0,1,12.565611845944,13.6,17.63282923034947,0,0.06598739824486165,0.0,0.0,1,1.6644127733291065,1.92,1.754042948923049,0.0,0.007661806835701054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
872631,00-0039392,2024,10,Jha'Quan Jackson,WR,0,0.9910767291165516,-0.625,1.6891598117304405,0,-0.014075155141361262,0.0,0.0,0,0.005912514079412122,0.0,0.0,0,10.649746107442331,1.0,2.7026556987687047,0,0.040828790654675984,0.0,0.0,0,0.8951701394922817,0.125,0.3378319623460881,0.0,0.0034432971447097118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
874818,00-0039410,2024,10,Ryan Flournoy,WR,0,-0.5819702318440001,0.0,0.0,0,-0.016842302300885792,0.0,0.0,0,0.0024768369917751686,0.0,0.0,0,9.951591643993304,8.333333333333334,7.234178138070234,0,0.05165404051877816,0.0,0.0,0,0.902713459380458,0.6666666666666666,0.5773502691896258,0.0,0.053114207461375025,0.3333333333333333,0.5773502691896258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
874946,00-0039424,2024,10,Devaughn Vele,WR,0,-0.9665310822024686,0.0,0.0,0,-0.015193262866717155,0.0,0.0,0,-0.00019609412353216102,0.0,0.0,39,28.99720184790111,35.2,26.051871333936838,1,0.14765332510919435,0.0,0.0,4,2.305200370827632,3.6,2.701851217221259,0.0,0.011565786626950798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
874947,00-0039491,2024,10,Jalen Coker,WR,0,-0.10144077690983444,0.0,0.0,0,-0.000925588586392731,0.0,0.0,0,-0.0018836183217864101,0.0,0.0,41,32.55841346303846,37.0,30.951575081084318,0,0.22862113337654408,0.16666666666666666,0.408248290463863,3,2.3111804043716413,2.3333333333333335,1.632993161855452,0.0,0.011830303902727176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
874948,00-0039614,2024,10,Jermaine Jackson,WR,0,1.7045911629318704,-0.3333333333333333,0.5773502691896258,0,0.006037897563416474,0.0,0.0,0,0.004548190850399472,0.0,0.0,0,5.636255015401314,0.0,0.0,0,0.03518493814360768,0.0,0.0,0,0.5121683508152657,0.0,0.0,0.0,0.004531447767264798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
874949,00-0039631,2024,10,Cam Grandy,TE,0,9.63854468883504,0.0,0.0,0,0.06888379536625061,0.0,0.0,0,0.01715512017780778,0.0,0.0,0,23.48047198311272,0.0,0.0,0,0.13992759032821092,0.0,0.0,1,2.0148219229362865,0.0,0.0,0.0,0.01146127456735038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
874950,00-0039650,2024,10,Bryce Oliver,WR,0,2.1558740040398696,0.0,0.0,0,0.0035138597500972563,0.0,0.0,0,0.008373344691861108,0.0,0.0,23,7.1703754410369225,0.0,0.0,0,0.04870660611629106,0.0,0.0,2,0.6209748548965157,0.0,0.0,0.0,0.005493944865417349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
874951,00-0039732,2024,10,Bo Nix,QB,-5,31.057796512577966,32.77777777777778,25.34155568319444,0,0.22175790380370725,0.4444444444444444,0.5270462766947299,0,0.03681368172543811,0.0,0.0,0,8.721073159557179,0.2222222222222222,0.6666666666666666,0,0.12135385019897284,0.1111111111111111,0.3333333333333333,0,0.7951737844093676,0.1111111111111111,0.3333333333333333,0.0,0.0054089850227329265,0.0,0.0,215.0,232.21979605367895,194.77777777777777,65.9010200561755,2.0,1.5316386765904253,0.8888888888888888,1.1666666666666667,0.0,0.9500555800977207,0.6666666666666666,0.8660254037844386
874955,00-0039738,2024,10,Blake Corum,RB,8,9.042104437616945,11.6,11.027239001672179,0,0.05526846884830991,0.0,0.0,0,0.02154774944674433,0.0,0.0,7,8.019718902970297,3.4,4.402019738458447,0,0.03486702812548051,0.0,0.0,1,0.837366515181599,0.4,0.5163977794943222,0.0,0.0034055728956364877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
875083,00-0039746,2024,10,Will Shipley,RB,34,3.0689677174611907,0.9,5.10881590977792,0,0.0028822014116304806,0.0,0.0,0,0.0022965714582897923,0.0,0.0,0,3.434996503250858,0.0,0.0,0,0.019289211125908798,0.0,0.0,0,0.32393289438542805,0.0,0.0,0.0,0.0016395246131780897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
875211,00-0039747,2024,10,Ainias Smith,WR,0,4.3460734183238445,2.0,0.0,0,0.028701146778809375,0.0,0.0,0,0.006853555416248908,0.0,0.0,6,9.675793156320506,0.0,0.0,0,0.04953408677081793,0.0,0.0,2,1.2069327462230146,1.0,0.0,0.0,0.005107729242479094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
875212,00-0039751,2024,10,Jordan Whittington,WR,0,-0.2621219042201748,0.0,0.0,0,-0.003442420840782237,0.0,0.0,0,0.0027668578609388126,0.0,0.0,0,52.267006019751754,47.5,32.802438933713454,0,0.20162016680927208,0.0,0.0,0,4.547032220438388,4.25,2.6049403612586386,0.0,0.021449080154552033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
875340,00-0039794,2024,10,Braelon Allen,RB,27,18.681932101532453,21.77777777777778,17.390929947660776,0,0.17904497180420265,0.2222222222222222,0.44095855184409843,0,0.023184339141918784,0.0,0.0,7,9.634323398988816,8.222222222222221,8.242842012585491,0,0.05132877247670477,0.1111111111111111,0.33333333333333337,1,1.1372638044799244,1.0,1.0,0.0,0.0062271131350189945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
875341,00-0039798,2024,10,Isaiah Davis,RB,0,3.596115322888058,3.6,4.9684720272649505,0,0.018333872500556826,0.0,0.0,0,0.005969329646845226,0.0,0.0,10,4.749984462323994,0.0,0.0,0,0.0257639245842696,0.0,0.0,1,0.47960630254110326,0.0,0.0,0.0,0.0016765678360374514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
877528,00-0039810,2024,10,Jermaine Burton,WR,0,-0.3016189760944652,0.0,0.0,0,-0.004960764070138804,0.0,0.0,0,0.00024594735614438465,0.0,0.0,11,28.535677023958502,44.0,3.4641016151377544,0,0.14848406008956985,0.0,0.0,1,1.332045737372412,1.0,0.0,0.0,0.0004244093027024366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
877656,00-0039847,2024,10,Theo Johnson,TE,0,1.0357942817359405,0.0,0.0,0,0.0075223716441257735,0.0,0.0,0,0.0034074510616198313,0.0,0.0,37,29.816374982671753,25.125,18.93173827955886,0,0.20353707016233646,0.125,0.3535533905932738,4,2.4477791162760374,2.125,1.642080561796093,0.0,0.013584410307258635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
877657,00-0039849,2024,10,Marvin Harrison Jr.,WR,0,0.9840011011633347,0.0,0.0,0,0.011634646952123948,0.0,0.0,0,0.004157115426021622,0.0,0.0,54,52.60041932719754,49.44444444444444,45.06692554166279,1,0.32640027322027376,0.5555555555555556,0.7264831572567789,5,3.4212818458194567,3.111111111111111,2.0275875100994067,0.0,0.07859709770425921,0.1111111111111111,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
877658,00-0039851,2024,10,Drake Maye,QB,24,29.381416241552124,41.8,32.851179583083464,0,0.22281162023404052,0.2,0.4472135954999579,0,0.04610550730807835,0.0,0.0,0,6.320878983610097,0.0,0.0,0,0.039106731326760444,0.0,0.0,0,0.5805785709577462,0.0,0.0,0.0,0.004751195912151283,0.0,0.0,184.0,231.16470869724,154.0,122.57038794097048,1.0,1.3564640152253933,1.2,1.3038404810405297,1.0,0.9071775250806846,0.8,1.0954451150103324
877662,00-0039868,2024,10,Troy Franklin,WR,0,1.2345831608015914,1.0,1.927248223318863,0,-0.00837179813344796,0.0,0.0,0,0.0017969693739248623,0.0,0.0,9,28.413814418525792,16.875,17.34060058277765,0,0.19918054174529493,0.125,0.3535533905932738,1,2.1974246916347457,1.75,1.4880476182856899,0.0,0.005802088497166274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
877663,00-0039874,2024,10,Jaylen Wright,RB,3,28.61850398276762,29.714285714285715,26.712757786709865,0,0.1258388393332771,0.0,0.0,0,0.03763993093077712,0.0,0.0,0,3.2272980064189305,0.0,0.0,0,0.015776718267913173,0.0,0.0,0,0.3949981234004034,0.0,0.0,0.0,0.0031524992327387575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
877664,00-0039875,2024,10,Ray Davis,RB,6,34.36147711176352,29.11111111111111,28.10446781405247,0,0.2150435261290614,0.2222222222222222,0.4409585518440985,0,0.022385710286057594,0.0,0.0,0,21.12268679187607,16.555555555555557,26.71194073401964,0,0.14369271881743664,0.1111111111111111,0.3333333333333333,0,1.581219264976999,1.1111111111111112,0.927960727138337,0.0,0.009348031180841048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
